3.777997995173040380e+01,3.967861897777877545e+01,2.875581104832411938e+01,4.025951011520101019e+01,3.255747737357860672e+01,3.823978278761275362e+01,3.097067403453220891e+01,3.229780416628033635e+01,3.540663438165996979e+01,3.366614330046442660e+01,3.600889236261289739e+01,4.419188071087162939e+01,4.215721636311528187e+01,3.568653579800302822e+01,3.108529621923577224e+01,3.212788923987954348e+01,3.461217581442176794e+01,3.907531272060947458e+01,3.305222516589275017e+01,3.358101048400761357e+01,3.449774802381691785e+01,3.428595982300671352e+01,4.129822730695810407e+01,3.299445452069237206e+01,2.990228347459676073e+01,3.972518633360485296e+01,3.305672753674706854e+01,3.221593385967357648e+01,3.186603740240945726e+01,2.909375058756756260e+01,3.050622048529052677e+01,3.052180598443329984e+01,3.184573535062653349e+01,3.863186085160619854e+01,3.807482788510538541e+01,3.555340552654010366e+01,3.226959510463262859e+01,3.726137832482243084e+01,3.299905966183122530e+01,3.955018578741189827e+01,3.708766190640817939e+01,3.639933301361146789e+01,3.675037931741297825e+01,4.423731019703645018e+01,3.546783780113948126e+01,3.475260713047962469e+01,3.320978754316541171e+01,3.289076175042475114e+01,3.261008307661488459e+01,3.484713995183311397e+01,3.961458060816215010e+01,2.893480904027233080e+01,3.765795065996086777e+01,3.241024336568504793e+01,3.523494730920329232e+01,3.596309373304511325e+01,3.310347749232099801e+01,3.445235566564488749e+01,4.109549737123666802e+01,4.308493402433946073e+01,3.281133759477864942e+01,3.638724963989961481e+01,3.020324847923642864e+01,3.485290214415120147e+01,3.181035056042700759e+01,3.481369878819403141e+01,3.390021540627324015e+01,3.648740425290933587e+01,2.943364550155734705e+01,3.808051976083701362e+01,3.725406332350767968e+01,3.244326856293407957e+01,3.737784704185904161e+01,4.012105249776993077e+01,4.292316162738391228e+01,3.357051457548595863e+01,3.309675625201707305e+01,4.648614451782928114e+01,4.298014823145552299e+01,3.412340972841733588e+01,3.318609601165539402e+01,3.938567109807226529e+01,3.677641912756711662e+01,4.141362563226844884e+01,3.226808469358157083e+01,3.419316288914994573e+01,4.234179106017884919e+01,3.653071240267594533e+01,3.391892044496054837e+01,3.564598486993425297e+01,3.138216501525008795e+01,3.823194579120443848e+01,3.952752303572970050e+01,3.583592970132669819e+01,3.219949748304347992e+01,3.533584077357402720e+01,3.155913405466590760e+01,3.261438624424410193e+01,3.564361728886064640e+01,3.902812916526823273e+01
3.873814691737573668e+01,3.735418475231822555e+01,3.711329356271658497e+01,3.595367095229239141e+01,4.300676976295387988e+01,3.513966290200104226e+01,3.583680955451750094e+01,4.195079575023944329e+01,3.350188701055022023e+01,3.696218662420920253e+01,4.107331867119612667e+01,4.400326390742105076e+01,3.592637450311662661e+01,2.940556818193205757e+01,3.120250308818149776e+01,3.190305522827683404e+01,3.635284899427988137e+01,3.735852275338717732e+01,3.631486212960842153e+01,3.332030270767570101e+01,3.075909804640031098e+01,3.053811716563830458e+01,3.304808181321075011e+01,3.742720360088173237e+01,3.120935419956249746e+01,3.515118181316293544e+01,3.041283732380485105e+01,3.048811594161888294e+01,2.955025926006889136e+01,3.349817339627335144e+01,3.485297926531914925e+01,2.820662292127237336e+01,3.031169658337715234e+01,3.309161624189857065e+01,4.351021936762336395e+01,4.277094133764160944e+01,4.271531716306309079e+01,3.951026691459826168e+01,3.622449129215054597e+01,3.444362029600121389e+01,2.627991513255391354e+01,4.076734348386814588e+01,3.192674366454214763e+01,3.700985056025891851e+01,3.051964520461018893e+01,3.406567016647458246e+01,3.215828994085116221e+01,3.350845209976817785e+01,3.202147329039889456e+01,2.530953852572291396e+01,2.885477490796916555e+01,3.065137417599595437e+01,3.619020233775634665e+01,3.918626453242028873e+01,2.741398399820275955e+01,3.115311693193628173e+01,3.668855069002911051e+01,2.978366690774618775e+01,3.815770856607301198e+01,4.391232079277530431e+01,3.793816976620396986e+01,3.097907807465784913e+01,4.226224376172761765e+01,4.243360109812759617e+01,2.875880130425910863e+01,4.033144573379041020e+01,3.731919197963403434e+01,3.570940306740371284e+01,3.332554886841453623e+01,3.807150284267969198e+01,3.696065474974753329e+01,4.141023516401240556e+01,3.888381126507572816e+01,3.402433183844181741e+01,4.266655219603231330e+01,3.836534460238804911e+01,4.455618503232784633e+01,4.047379539824860473e+01,3.927186576325832590e+01,4.079292647284684392e+01,3.641318558971519082e+01,4.198051236143710696e+01,3.886793070871551947e+01,3.560384944419770648e+01,4.251287391458593845e+01,3.754345633008618677e+01,3.327139586308317121e+01,3.604524888794379223e+01,3.726652147964434647e+01,3.353534595262948415e+01,2.849292549672520281e+01,3.691478577356352275e+01,4.114113631566149110e+01,3.376270831915876869e+01,3.514013121650435778e+01,4.037681867110535450e+01,3.272139155743605698e+01,3.840858073372396575e+01,3.752181058436226380e+01,4.016867896130562343e+01
3.618120900637859449e+01,3.267998609444483549e+01,2.803220860912692203e+01,4.000035971191314133e+01,3.900600488341760297e+01,2.776291081770548530e+01,3.267834849067524061e+01,2.949351629943936004e+01,2.595362320558835734e+01,3.353340492874426815e+01,3.620778378095523209e+01,3.490175699909646312e+01,3.497060421435381272e+01,4.099452722894974244e+01,4.556640525719803492e+01,3.199780583507657283e+01,3.312780636618168018e+01,3.967631346085232025e+01,4.338962152985440923e+01,3.574428025926962249e+01,3.689264333501050430e+01,3.120594996824348044e+01,3.090187841715639294e+01,3.378951457936659608e+01,3.577390713464826888e+01,3.285754944811578326e+01,3.400913298698498721e+01,3.574437926853601510e+01,4.049408133691651557e+01,4.289339840913478241e+01,3.575749493163499437e+01,4.384324438328621909e+01,3.146748554148464194e+01,3.986688261094990793e+01,3.512003571995244045e+01,3.173493300841548503e+01,4.161576919616608450e+01,3.377879063446165020e+01,3.884971027258919918e+01,2.792294211247199698e+01,3.109406588907706848e+01,3.520911723197902887e+01,4.220017572532248806e+01,3.794354134448116156e+01,3.562505514115400729e+01,3.738767363996586823e+01,3.550202242849556455e+01,3.865532652804989056e+01,3.401684699574654758e+01,3.913048134581548254e+01,3.480247011502646615e+01,4.063966378948926206e+01,3.817462702594552582e+01,3.064353418048377264e+01,3.581746508458596878e+01,2.848915198762077949e+01,3.300477713127880008e+01,3.428485926730888167e+01,4.100368030101063965e+01,3.501446695266361075e+01,3.735039768427880347e+01,3.006634692744684401e+01,3.562220228673353972e+01,3.087405624141456784e+01,3.608085566207136452e+01,3.953309961672054129e+01,3.749457679387067799e+01,3.916118761006975291e+01,3.242064647440497538e+01,2.885353517563551051e+01,4.712734509075931300e+01,3.636153419208176985e+01,3.327299843706872196e+01,3.703907185135372515e+01,3.510773350969736128e+01,3.960323972313188534e+01,3.301697071793523719e+01,2.762736444978820671e+01,3.377089974151326857e+01,3.806114093445577851e+01,3.060705943882396696e+01,3.295265679467537723e+01,2.600983814907850444e+01,4.564599794067194694e+01,3.814668602880712456e+01,2.949157967310867079e+01,3.475200967102628624e+01,3.253395555422653729e+01,4.399742598611393163e+01,3.782981996220667043e+01,3.274890439492611449e+01,4.234811905196174564e+01,3.873428860033930476e+01,4.454099646087561837e+01,3.963524748623462557e+01,4.299782768309343339e+01,3.252097033304377760e+01,3.146553165424050746e+01,2.927069176790305605e+01,3.978159022791886201e+01
3.651887715057699779e+01,3.605175635895154329e+01,2.750414504681040029e+01,4.041894556197953392e+01,4.307152659820062723e+01,4.010751445543171911e+01,3.893887149542072024e+01,3.476642104095562757e+01,3.958670200725436672e+01,3.309392001587434606e+01,3.841227659630257563e+01,4.135067408247515175e+01,3.538661856942957229e+01,4.133735975917971928e+01,3.164493833173654735e+01,3.790801212690212196e+01,3.938425925827086616e+01,2.940574139922956221e+01,3.509741413122593912e+01,4.421600475021104870e+01,3.975152798666795206e+01,3.595124164188008820e+01,3.425150887437759195e+01,3.299597566698881224e+01,4.069372208883989828e+01,3.583999440844900874e+01,4.269697195074794394e+01,4.025925600566509388e+01,3.462633008556079517e+01,4.524540957575943168e+01,3.834440356887805024e+01,3.716162776123179157e+01,3.166816229851081488e+01,3.191674023436421948e+01,3.195668294968271184e+01,4.599704118487357363e+01,3.830991499844622439e+01,3.351717131689000695e+01,3.447901621963958974e+01,3.640582338734015622e+01,3.251024066715336147e+01,3.955870898087506760e+01,3.169455924063226604e+01,4.068903408310447389e+01,2.571801705238289770e+01,4.278257433697126544e+01,2.857835239722615128e+01,3.851473241519469326e+01,3.646768051885582196e+01,3.599671433840638457e+01,3.655263238473977339e+01,3.555389437842920586e+01,3.990948155541236275e+01,3.698765474061885783e+01,3.801140975218341822e+01,3.280700796810274511e+01,3.120277257998156273e+01,3.352328370775803279e+01,3.838848264933018584e+01,4.293627718093820533e+01,3.927996105928499304e+01,3.831793144005440865e+01,3.876686631720532716e+01,3.169055324809432506e+01,3.469974396730867028e+01,3.400500166990009632e+01,3.898567033257679526e+01,2.996745239932537430e+01,4.372985930218116835e+01,4.337509292557344764e+01,4.133285968305931846e+01,3.602846927514022468e+01,3.956233522306166606e+01,3.547084980081667993e+01,3.149673137798417955e+01,3.415049394155375495e+01,3.261986040186027225e+01,4.551523719276302415e+01,3.243905032792221732e+01,3.600649006549391373e+01,4.092115946751391675e+01,3.587962440161852129e+01,2.866529862395741901e+01,3.781290246710874925e+01,3.517391301984863361e+01,3.189282825687371314e+01,3.541966669713880123e+01,4.301012269298077229e+01,4.304396699144631810e+01,3.515277516146642967e+01,3.539441140113914486e+01,3.062565509792765184e+01,3.066246135046462484e+01,3.662446906620372999e+01,3.217776431304711338e+01,4.280516006628049297e+01,3.128822799600796500e+01,3.518040817134876619e+01,3.333399042220049324e+01,3.248252378526561301e+01
3.745463175469662076e+01,3.378605535215699263e+01,3.000657115224899485e+01,3.435492868466960203e+01,3.545838903674442122e+01,3.116492466604413991e+01,3.322700596139375762e+01,4.970521749340296935e+01,3.509091361850793334e+01,3.312440715670157232e+01,3.245253107539283377e+01,4.393972467177334806e+01,3.678042012397555993e+01,3.378274794625022537e+01,3.599244931517105783e+01,3.481127690659791796e+01,3.276123453389577378e+01,4.242518167965474873e+01,3.797270564464706410e+01,3.803753195969908774e+01,2.758811058837895658e+01,3.316623992005586530e+01,3.842873143335379638e+01,3.150565859585783812e+01,2.448749946619835782e+01,3.200501633690161185e+01,2.696301967016223955e+01,2.837983863268735973e+01,3.577556589733689663e+01,3.310890425503039580e+01,4.400058487862558820e+01,3.752291164378239330e+01,3.719570072195601540e+01,3.224409635232919413e+01,3.482665168061020466e+01,3.445207631733521936e+01,3.543097572226695036e+01,3.945964295164488078e+01,4.186887014447152922e+01,2.949484943453356678e+01,3.238992115942610894e+01,3.222651221642192354e+01,3.508366701554786005e+01,3.680264547151719512e+01,3.037871765278638136e+01,3.864317104115913537e+01,3.392124644715381976e+01,3.777773082803098248e+01,4.017106956994591371e+01,3.069037401027245693e+01,4.548827781792583380e+01,3.032652175967320218e+01,3.237469367073317983e+01,4.146677910819542490e+01,2.889279101516984483e+01,3.682392748262611093e+01,3.994048877186234137e+01,3.601689640255243319e+01,3.801877803398770084e+01,4.085016093234166590e+01,3.618033051186782245e+01,3.681471225243590339e+01,4.010616981200569597e+01,3.302671314056973983e+01,3.872855773447120242e+01,3.448612329456597791e+01,3.829675311191778064e+01,4.051530818285928603e+01,3.649042958106697654e+01,3.492133859064770007e+01,3.430311440797843403e+01,2.789479096324783924e+01,3.958271935389239360e+01,3.905888202689056499e+01,3.904510450967266166e+01,3.530449615034392252e+01,2.767416504260014776e+01,3.599380917264069524e+01,3.806885733516546821e+01,3.203240742427822596e+01,3.210965600158256450e+01,3.907430041107532048e+01,3.792484771943111355e+01,3.439745467316844696e+01,3.598253360175827709e+01,2.769216114734371814e+01,3.469330837940684376e+01,3.015094075536821094e+01,2.923961566707315285e+01,3.340704344065674292e+01,4.103659690651069525e+01,4.296042880082543292e+01,3.740578010279544685e+01,3.614312240048937497e+01,3.435566755979411369e+01,3.718405211683416667e+01,3.599522220407238393e+01,3.094261276086940526e+01,3.608669559579518449e+01,3.663588025888221722e+01
2.646938694673556824e+01,3.588222637345072741e+01,4.416035674435597258e+01,3.492000264697168888e+01,4.072780521352923699e+01,3.983900553847438886e+01,3.254709939077217484e+01,4.546315007970255095e+01,3.169614627448624944e+01,3.876934153211535516e+01,3.139301579031279843e+01,3.601680154405327983e+01,4.422976187100925927e+01,3.802250594248799587e+01,4.034706242560284295e+01,2.858370627344294945e+01,3.737491095166574695e+01,4.132901643763580779e+01,3.846920661486730353e+01,4.116772067484875208e+01,3.628677319419733038e+01,3.321759547081838093e+01,3.562293792543572835e+01,3.081769414926783668e+01,3.657678808574489437e+01,3.851258358477392818e+01,2.833949949146953884e+01,2.934512728493015743e+01,3.724871067599214314e+01,3.172555092078476235e+01,3.171429246481232056e+01,3.442635417984975987e+01,3.226059579777328423e+01,3.645232744982956774e+01,3.718044591291160827e+01,4.195571816715523994e+01,3.881715251268379063e+01,3.627211592980542321e+01,3.813585648311295273e+01,2.802076269341206682e+01,4.050329172436103420e+01,3.796983341950439694e+01,3.974349479090074055e+01,4.230412951394290388e+01,3.207180405515423161e+01,3.495476247744782938e+01,3.947359111502797191e+01,3.194128937724083528e+01,4.220467957074951215e+01,3.392724498732128779e+01,3.559420159468942302e+01,3.978665037014873462e+01,2.879361735489506202e+01,3.570773454535486024e+01,3.237808868061266310e+01,3.657095876007164037e+01,4.282645100275607319e+01,4.317785583363712476e+01,3.214065978908229937e+01,3.554587788561187267e+01,4.165254943363120077e+01,3.269463607409385020e+01,3.417222186707169129e+01,3.318586813363305055e+01,3.622583534231107194e+01,4.188355693332157159e+01,3.701682396625218985e+01,3.437310532531530072e+01,3.666418550664989340e+01,3.910649408484055556e+01,4.029863559776261894e+01,2.649648854770270745e+01,2.936731383721198085e+01,3.065822824521514178e+01,3.483316875400437596e+01,3.556450605241411722e+01,3.836663480932300985e+01,3.545494926067621577e+01,3.608915606095298756e+01,4.262469247053152088e+01,3.135121122102291125e+01,3.497218300620382792e+01,3.803322721352383695e+01,3.646210908771212189e+01,3.966944784007102243e+01,3.215104887905475550e+01,2.649801202936247080e+01,3.948786410291203453e+01,3.377774426470425340e+01,3.190124665129389925e+01,3.375200149662653359e+01,4.137457112419895822e+01,3.680817546806222396e+01,3.487383529302570651e+01,4.124188355795212146e+01,3.090700222781403994e+01,3.343307935244186524e+01,2.869016586386382528e+01,3.280470286298955074e+01,3.383176149688523537e+01
3.728903243950581725e+01,3.250208257486862351e+01,2.750041082153291683e+01,3.757782329486328621e+01,4.163437562434786088e+01,3.743364453535315306e+01,4.582503618034206738e+01,3.810787480727589127e+01,4.230178746319545269e+01,4.086886168884093706e+01,4.014386128135274134e+01,3.605177685718022218e+01,3.237915585284373066e+01,3.512368437788448716e+01,2.906299485074752553e+01,3.133102057273229946e+01,3.949668763330413412e+01,3.631905497367250035e+01,3.775774419996064779e+01,3.062502414557719987e+01,2.870523308463266687e+01,3.529146899179678343e+01,4.216635011533847432e+01,3.411045051663113270e+01,3.768910233033221147e+01,3.334893909465295536e+01,3.588923639226671725e+01,3.383715245406294514e+01,3.569668270662667453e+01,3.687717416493811839e+01,4.266668362622145594e+01,3.344772150270387101e+01,4.132514312841971815e+01,4.165054955120687907e+01,3.495249958836213722e+01,3.508578673578546869e+01,3.733889048727066040e+01,3.232799094221186209e+01,2.782933834881191615e+01,3.872057691590546824e+01,4.119777935803136160e+01,3.642731457772231352e+01,2.992973924510396344e+01,3.608720426640987711e+01,3.432913413254583901e+01,3.347465901814622669e+01,4.166348515410908959e+01,3.394798066283148330e+01,3.951321392879634686e+01,2.974239124982632276e+01,3.414264358003880062e+01,3.406607184879029404e+01,2.826745963324089317e+01,3.115654491263466497e+01,4.129403478003240480e+01,4.022036907684358908e+01,3.744572682452456291e+01,3.358035871085278501e+01,3.461354452770287082e+01,3.734487556951765441e+01,3.718627579459906229e+01,3.364250956700426087e+01,3.168772114950792229e+01,3.825745916585218254e+01,3.325787595932769136e+01,3.237146320585188164e+01,3.812002155046221219e+01,3.144506295402144858e+01,3.340308006435378019e+01,3.231112134270885150e+01,3.435406249878919738e+01,2.957652897446729412e+01,3.489681823184876919e+01,3.730958834550411751e+01,3.605249843314215497e+01,3.905271659802215112e+01,2.699520142299968128e+01,2.857186065169420175e+01,3.343684200307322385e+01,3.518431349832528809e+01,3.976721638731410025e+01,3.442493181653743761e+01,4.052455651960122651e+01,3.071348718688321355e+01,4.165486524823320025e+01,3.585714862670981518e+01,3.263309453824001594e+01,3.435461546547031730e+01,4.346134172210808799e+01,2.891642145078170500e+01,4.336109598264484077e+01,4.099654140224773613e+01,3.931787940235499690e+01,3.453939619908739189e+01,3.352839702832783075e+01,3.606008947298415279e+01,3.868622130805296422e+01,3.208758499410551224e+01,3.755219996198634647e+01,3.455508053961592907e+01
3.178054362067612715e+01,3.328699343059062699e+01,3.936582231299318835e+01,3.773719155672697667e+01,4.295472085532067297e+01,3.947763781919363169e+01,3.830091485986918087e+01,2.903576401442451171e+01,3.615471864983923211e+01,3.483197238878376112e+01,3.350052481462226694e+01,3.604943388698682583e+01,3.059303386102511269e+01,3.955008638608076410e+01,4.873479470987368245e+01,3.502487485089396557e+01,4.068856327496215641e+01,3.409437054745748696e+01,3.374957989957060533e+01,3.269753511517052402e+01,3.385895152270430231e+01,3.184094101704904745e+01,3.122471023487037201e+01,3.344659521878168107e+01,3.103967493997524940e+01,3.875935415559771968e+01,3.544710177997962575e+01,4.459834145338896150e+01,3.815594463918898782e+01,3.731310295331157789e+01,3.579280984370570451e+01,3.331373379055187911e+01,3.421093968637711669e+01,3.032439476221865604e+01,3.073515114111099678e+01,2.732773551087494468e+01,3.802340703662508758e+01,4.131161434903296481e+01,3.892115768675591170e+01,3.649272357118001509e+01,4.046579348835931000e+01,3.057123332880684785e+01,2.988477326061110873e+01,4.074222961998810888e+01,3.561126498943996666e+01,3.092246390176633142e+01,2.881911595905365786e+01,3.373291031541753426e+01,2.705280729890837677e+01,3.506016356595397099e+01,4.009178027987766768e+01,3.146926988014076088e+01,3.665662722117824046e+01,4.192702249151520988e+01,3.984774749063210209e+01,3.684159373469773868e+01,3.191307528960894757e+01,3.278524734688792819e+01,3.443163236781693826e+01,3.887075020158553684e+01,3.823434118131311976e+01,2.880735231530464446e+01,3.569769013023370263e+01,3.892053465368012866e+01,2.901967181877035529e+01,3.298501148504622194e+01,4.083652979206362943e+01,3.360082700332679906e+01,3.825822249213416626e+01,3.449819498326247924e+01,3.462446962863176481e+01,3.884432794541937284e+01,3.782045790382430539e+01,3.271558031663843735e+01,3.552550410555929261e+01,3.499594624200385340e+01,4.157897715956380580e+01,3.758026328537197713e+01,3.569886777115534215e+01,3.648441546372126965e+01,3.357674404416121661e+01,3.694434231841730565e+01,3.890881264691148544e+01,4.061133890890531717e+01,4.171300670600014371e+01,3.687855207284119530e+01,3.261861930331071591e+01,4.473329438824644910e+01,3.337545702271778936e+01,3.793342654258390922e+01,3.101877106671757289e+01,3.417095289699079075e+01,3.465309967617675824e+01,3.042636715048785589e+01,3.234539360921536399e+01,4.240999284947047698e+01,3.498303698429445063e+01,3.272588896077123621e+01,3.067886909991534594e+01,4.143574794477539314e+01
4.688098919434626310e+01,3.836631949089148463e+01,4.071802210211309614e+01,3.843164774102017844e+01,3.929862086975753499e+01,3.940260771092738423e+01,3.456560166505094145e+01,3.664225909524966340e+01,3.582559280551780034e+01,3.371255979295779071e+01,3.359226003662613635e+01,3.441494435896947124e+01,4.270497614924038743e+01,3.675819757185376346e+01,3.369924930628185678e+01,4.347861260669290573e+01,4.449055237441452704e+01,3.609933223339284325e+01,3.461432189749554311e+01,3.465619275894295725e+01,3.548410272910576424e+01,3.648336859628695095e+01,2.648872129734579417e+01,4.121334946847359504e+01,3.624480269254109999e+01,3.756876440318450960e+01,3.608892060484269848e+01,3.595179857499827136e+01,2.906839413208911083e+01,3.487581058739966977e+01,3.437980366779580521e+01,3.447317583370524829e+01,3.684825666752255557e+01,4.393991471550403105e+01,3.798702998779727835e+01,4.263196112014422567e+01,3.812193267701028532e+01,3.285675606676559113e+01,3.599333563248719514e+01,3.770474888511632372e+01,3.940933664604300901e+01,3.209732061632179523e+01,3.302159146535851875e+01,4.006101432486681801e+01,3.545376598590471673e+01,3.649752329097245962e+01,3.532462794641244841e+01,3.783376472263523738e+01,3.971378260490761392e+01,3.408918030554806222e+01,2.956728119837487156e+01,4.106468055951707896e+01,3.227561660866622617e+01,4.031072467174016793e+01,3.558098266287274924e+01,3.810150148370460244e+01,3.393166939747845845e+01,2.948353185368782192e+01,3.769681233038162560e+01,3.849891424276458451e+01,3.967365862633862861e+01,3.687331602522601770e+01,4.303478881000854273e+01,3.468435168686482939e+01,4.168065368689667594e+01,3.790794429521903197e+01,4.302380059934150580e+01,2.674678694467859685e+01,3.081978451757896309e+01,3.646278789914774165e+01,3.284597139146183054e+01,3.750806644669188472e+01,3.222568784096005601e+01,2.958864757998292205e+01,3.490700451552822159e+01,3.699032366128986382e+01,3.627420951317388642e+01,3.098563206554642235e+01,3.829683491054282740e+01,2.817763358818910291e+01,3.236329807026699257e+01,3.368362409774027810e+01,4.194364230508759306e+01,3.720070820509963738e+01,3.396098131821680965e+01,3.862500191128946625e+01,3.736574588758310256e+01,3.837185534041737611e+01,4.005419762442218001e+01,3.266332742268764378e+01,3.457331058341200247e+01,3.184615484157109933e+01,2.820786249946578650e+01,3.116406855562297551e+01,3.762387283275178618e+01,3.453994459698711239e+01,4.075349536991281951e+01,2.965032225662071141e+01,3.690402982892106110e+01,4.409368285244474350e+01
3.981173372527808851e+01,4.230604928825168543e+01,3.797954811097221750e+01,3.849767952199248811e+01,3.867731467212575325e+01,3.190134562320971767e+01,3.960803878395665123e+01,3.598365470811184252e+01,3.629871179483735943e+01,3.906882994448743318e+01,3.370237581584801489e+01,3.482179392285189579e+01,3.504298718505821597e+01,3.399083555179752381e+01,3.133238388857419920e+01,3.284101246170465771e+01,3.420635752101235738e+01,4.096290407156173075e+01,3.627304547145476477e+01,3.884914764735673742e+01,3.667252362829632517e+01,3.215005240531638009e+01,3.802733768882092136e+01,3.168240010163196629e+01,3.334651753301196209e+01,4.117157885812586926e+01,3.453707545350056307e+01,3.314274601232796869e+01,3.486401869913851215e+01,3.066326962884623697e+01,3.637465175338458323e+01,3.683381309430903627e+01,3.538088000615962869e+01,3.356777282032349774e+01,3.688803742173489297e+01,3.300531962529084495e+01,3.595534265195211532e+01,3.641218773697351452e+01,3.993296171124786298e+01,3.931149680038917182e+01,3.127702706107228181e+01,2.608364128835124518e+01,3.644058966927553911e+01,3.219105370159723378e+01,3.683520853903065984e+01,3.326673743343018685e+01,3.878532283599310659e+01,3.846119930049305680e+01,4.021454956311137607e+01,3.669787575918703482e+01,3.854900839938521528e+01,4.518332643672558646e+01,3.026112778876123599e+01,4.022348115955335146e+01,3.916228175349255736e+01,3.672435960713569614e+01,3.339033317590373429e+01,3.841832117039145800e+01,3.992842601702727023e+01,3.588771629674135255e+01,3.414797845618603134e+01,4.136865849137851825e+01,3.716291706160245667e+01,3.799242119890294589e+01,3.584639384459681111e+01,3.788319645812854475e+01,3.902250284610119024e+01,3.362355397442041038e+01,4.101093646825818695e+01,3.104167316880830185e+01,3.567261266812261056e+01,2.998605086791115681e+01,3.072321421877602532e+01,3.488052600252753166e+01,4.115173066796218393e+01,2.847045442309445917e+01,3.843917001516328469e+01,3.196618142757869308e+01,3.748016272308780117e+01,3.434567282176149661e+01,3.472558238537643405e+01,3.145590209585189001e+01,3.836926895327983544e+01,4.667968933627995654e+01,3.217962162848748164e+01,3.681623850339515513e+01,3.679812269296076721e+01,4.380133594790263629e+01,3.461777938491773199e+01,3.537197498143611796e+01,3.199571237412314773e+01,2.956097305837462841e+01,3.662242668863063955e+01,3.286400517731757276e+01,3.282973891499773345e+01,4.044589307768443831e+01,3.152509024763523726e+01,3.004296564386071822e+01,3.887889507879268081e+01,3.674470586919742487e+01
